75,-0.358664435233075,-0.335965337975532,-0.101291712962175,-0.0905810003121167
76,-0.373753578356726,-0.348218802185679,-0.108154824335941,-0.0929551472180339
77,-0.388349664922691,-0.360120186337884,-0.114852649884014,-0.0953007392846479
78,-0.402398991968177,-0.371632116660482,-0.121376657304697,-0.0976279478021226
79,-0.415924314504483,-0.382772189104491,-0.127732087367061,-0.099933807646767
80,-0.428984827169669,-0.393581279478327,-0.133928466354514,-0.102207529681707
81,-0.441581486441089,-0.404056933796422,-0.139963690236877,-0.104447549177333
82,-0.453687794131594,-0.414180044608298,-0.145834875025214,-0.106661532789008
83,-0.465302515359363,-0.423951303193157,-0.151543074795805,-0.108850629295463
84,-0.476464501559734,-0.433397953659946,-0.157092092616286,-0.111003497152134
85,-0.487212604168046,-0.442547240117613,-0.162485731554295,-0.113108794814458
86,-0.497364280281144,-0.451261132527203,-0.167683048618558,-0.115190554675702
87,-0.506921213903656,-0.459542672905186,-0.172687980008354,-0.117252919257096
88,-0.516198596832596,-0.467630713443647,-0.177571647577146,-0.119254712206025
89,-0.524969495952027,-0.475382021144977,-0.182306155705945,-0.12124417324991
90,-0.532979190215333,-0.48261446536528,-0.186843331365528,-0.123262281779389
91,-0.540501189523507,-0.489508551827206,-0.191223880294008,-0.125256970936676
93,-0.555176142878433,-0.50300367436654,-0.199677920910103,-0.128967823703535
94,-0.56266610580465,-0.509851423473402,-0.203840728390286,-0.130680111279991
95,-0.570011229620612,-0.516604639054976,-0.207930164623647,-0.132353699532576
96,-0.576988281356241,-0.523069424095178,-0.211843871197026,-0.13392522977533
97,-0.583508065979449,-0.529182444460757,-0.215525046332729,-0.135349594778894
98,-0.589663662696873,-0.535030809157233,-0.219008697978868,-0.136643786139365
100,-0.601083005966394,-0.546060642311195,-0.225524855504652,-0.138960806139911
101,-0.606447109294504,-0.551305646152836,-0.228628073735394,-0.140043213884428
102,-0.611647738268854,-0.556413065093688,-0.231675193178768,-0.141114606194736
103,-0.616735071277451,-0.56141466682583,-0.234701570010324,-0.142204772623055
105,-0.62607987877369,-0.570741742795665,-0.240394549175403,-0.14419096323808
106,-0.630297526651456,-0.575046437843164,-0.243030995506076,-0.145063263408249
108,-0.638182494799785,-0.583220720806404,-0.248090164165576,-0.14674556316885
110,-0.645812604983181,-0.591191632584738,-0.253139517491802,-0.148583848416403
111,-0.649490139385645,-0.59505488694268,-0.255654179429596,-0.149571059048073
112,-0.652954318209218,-0.598739277506418,-0.258092974222891,-0.150543357676062
113,-0.656393873986372,-0.602416647784105,-0.260529873832449,-0.151534593142343
